rating,startYear,runtimeMinutes,awardWins,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,genres
8,1995,58,0,0,0,46,0,1,0,0,0,1,1,100,['US'],"Biography,Documentary,History"
6,2009,58,0,0,0,18,0,1,0,0,0,1,0,5,['US'],Crime
8,2020,76,0,5,0,27,0,3,2,0,0,1,0,44,['BR'],Documentary
8,2021,12,0,1,0,37,0,4,0,1,0,1,0,10,['RU'],"Drama,Sci-Fi,Thriller"
9,2011,27,0,1,0,64,0,1,0,0,0,1,1,126,['GB'],Comedy
7,1975,55,0,0,0,4,0,3,0,0,0,5,0,18,['XWG'],Documentary
3,1988,79,0,2,0,17,0,5,0,0,0,1,0,9,['GR'],Comedy
8,2009,58,0,16,0,142,3,1,0,0,0,1,2,732,['US'],"Drama,Romance"
8,2014,6,0,0,0,5,2,7,0,0,0,1,0,6,['PL'],"Mystery,Short"
8,2008,57,0,0,0,45,0,1,0,0,0,1,0,15,['US'],"Comedy,Music,Talk-Show"
10,1997,60,0,0,0,55,0,1,0,0,0,1,0,16,['US'],Drama
7,1985,93,0,3,0,22,0,3,0,0,0,2,0,31,['PL'],"Biography,Drama"
8,2008,47,0,1,0,65,0,1,0,0,0,1,0,71,['GB'],"Crime,Drama,Mystery"
8,2023,23,0,4,0,62,0,1,0,0,0,1,1,469,['US'],"Action,Animation,Comedy"
5,2013,115,0,3,3,70,4,3,2,0,0,1,3,236,['GB'],"Drama,Horror,Romance"
6,1999,60,0,0,0,24,0,1,0,0,0,7,0,10,['AR'],"Comedy,Drama,Romance"
7,1989,30,0,1,0,10,0,7,0,0,0,1,2,55,['US'],Short
6,1977,88,0,1,0,62,0,3,0,0,0,4,1,35,['HK'],"Action,Crime,Drama"
7,1992,111,0,144,1,192,38,3,1,0,0,33,90,19794,"['JP', 'US']","Crime,Drama,Thriller"
8,1988,24,0,1,0,34,0,1,0,0,0,1,1,197,['GB'],"Comedy,History,War"
9,2011,60,0,8,0,45,0,1,0,0,0,1,0,21,['US'],"Comedy,Music,Talk-Show"
7,2006,90,0,0,0,45,0,1,0,0,0,1,0,78,['DE'],"Crime,Drama,Mystery"
8,2002,58,0,1,0,11,0,3,0,0,0,1,0,8,['IN'],Thriller
8,1993,25,0,2,0,24,0,1,0,0,0,1,1,33,['GB'],"Crime,Drama"
8,1997,58,0,1,0,99,0,1,0,0,0,1,0,73,['US'],"Drama,Romance"
8,2012,58,1,1,0,21,0,4,0,1,0,2,2,56,['GB'],Documentary
7,2011,58,0,7,0,35,0,4,0,1,0,1,0,23,['AU'],Documentary
8,1995,60,0,2,0,8,0,5,0,0,0,1,0,57,['US'],Documentary
8,2006,22,3,3,0,29,0,7,0,0,0,1,3,118,['US'],"Drama,Short"
7,1981,90,0,16,0,14,20,3,0,0,0,6,7,715,"['MA', 'FR']","Documentary,Music"
9,2006,75,0,2,0,28,0,3,0,0,0,2,0,88,['GB'],Music
7,1965,105,0,15,0,69,6,3,0,0,0,21,14,583,['US'],"Comedy,Romance"
6,2006,24,0,0,0,5,0,5,0,0,0,1,1,41,"['GB', 'US']","Documentary,Short"
7,2013,24,0,7,0,36,0,7,0,0,0,2,0,14,['RS'],"Drama,Short"
6,1999,58,0,1,0,4,0,2,0,0,0,1,1,38,['US'],"Adventure,Family,Fantasy"
8,1995,25,0,0,0,27,0,1,0,0,0,1,1,39,['GB'],"Crime,Drama"
4,1992,79,0,3,0,45,0,3,0,0,0,2,0,10,['RU'],Drama
7,1955,80,0,1,0,30,0,3,0,0,0,4,0,16,"['ES', 'MX']",Comedy
8,2014,44,0,1,0,189,0,1,0,0,0,1,0,62,['US'],"Adventure,Family,Reality-TV"
7,1984,58,0,1,0,3,0,2,0,0,0,1,0,14,['JP'],"Action,Adventure,Fantasy"
7,2007,30,0,1,0,23,0,8,0,0,0,1,1,14,['GB'],Documentary
1,2008,22,0,2,0,11,0,4,0,1,0,1,0,7,['MX'],News
9,1983,60,0,1,0,79,0,1,0,0,0,1,1,57,['US'],"Drama,Romance"
9,2017,49,0,9,0,10,0,8,1,0,0,1,1,156,['US'],Documentary
6,1986,85,0,1,0,33,0,3,0,0,0,1,0,90,['TR'],"Adventure,Crime,Drama"
8,1997,58,1,1,0,211,0,9,3,0,0,2,0,115,['US'],Music
6,2006,58,0,1,0,25,0,3,0,0,0,1,1,13,['ES'],"Biography,Comedy,Documentary"
7,2017,28,0,3,0,29,2,7,0,0,0,1,1,6,['IN'],"Drama,Family,Musical"
7,1899,3,0,15,0,4,6,7,0,0,0,6,10,1393,['FR'],"Fantasy,Horror,Short"
4,2019,81,0,5,0,70,3,3,1,0,0,3,7,139,['AU'],"Horror,Thriller"
5,2021,7,0,1,0,1,0,7,0,0,0,1,0,59,['US'],"Animation,Music,Short"
6,1951,70,0,4,0,75,0,3,0,0,0,1,6,116,['US'],Western
7,2011,58,0,0,0,18,0,4,0,1,0,1,0,22,['FI'],Documentary
8,2007,74,0,1,0,9,0,3,0,0,0,1,0,11,['US'],Comedy
7,1990,91,0,2,0,69,0,3,0,0,0,4,0,86,"['PT', 'FR', 'DE', 'IT']","Drama,History"
9,2012,58,0,1,0,30,0,7,1,0,0,1,0,9,['GB'],"Drama,Short"
7,1939,83,0,7,0,17,0,3,1,0,0,4,0,30,['AR'],Comedy
7,1935,85,0,1,0,48,4,3,0,0,0,10,2,152,['DE'],Drama
6,1978,92,0,3,0,87,5,3,0,0,0,4,3,27,['US'],Comedy
9,1994,58,0,0,0,10,0,8,0,0,0,1,0,24,['IT'],"Documentary,Music"
8,2011,6,0,2,0,27,0,7,0,0,0,1,0,14,['FI'],"Comedy,Short"
7,1977,85,1,2,0,16,1,3,0,0,0,1,2,92,['BR'],Drama
9,2005,58,0,0,0,8,0,4,0,1,0,1,0,11,['PH'],Talk-Show
8,1959,65,0,8,0,35,0,3,0,0,0,3,0,31,['SUHH'],Comedy
8,2007,100,1,2,0,93,0,3,0,0,0,1,0,40,['US'],Documentary
4,1989,58,0,0,0,13,1,3,0,0,1,2,1,9,['US'],Adult
6,1990,85,0,0,0,21,0,5,0,0,1,1,1,8,['US'],Adult
9,2017,47,0,8,0,45,0,3,0,0,0,3,0,19,['US'],Documentary
8,1993,35,0,1,0,1,1,7,0,0,0,1,0,6,"['DZ', 'US', 'EH']","Documentary,Short"
9,1976,58,0,0,0,55,0,1,0,0,0,7,0,12,['US'],"Comedy,Romance"
6,1982,30,0,0,0,32,0,4,0,1,0,1,2,17,['GB'],"Comedy,Fantasy"
7,2020,58,0,19,0,132,0,1,0,0,0,1,4,98,['GB'],"Game-Show,Reality-TV"
4,1959,62,0,85,1,31,56,3,0,0,0,14,124,4947,['US'],"Horror,Sci-Fi"
10,2011,58,0,4,0,54,0,9,0,0,0,1,0,22,['US'],News
6,1992,99,0,11,0,84,7,8,0,0,0,17,7,776,['US'],"Drama,Thriller"
6,2001,58,0,1,0,80,0,3,0,0,0,1,0,25,['IT'],Drama
8,1960,58,0,6,1,135,0,4,0,1,0,2,10,140,['US'],Western
6,1962,82,0,2,0,48,0,3,0,0,0,6,2,70,['FR'],Comedy
6,1997,138,0,0,0,30,0,3,0,0,0,1,0,5,['IN'],Drama
8,1992,6,1,5,0,1,0,7,0,0,0,1,0,6,['GB'],"Animation,Short"
6,1914,42,0,1,0,6,0,7,0,0,0,5,1,14,['IT'],"Drama,Short"
5,2016,89,0,20,0,59,5,8,0,0,0,5,12,281,['US'],Thriller
7,1962,93,0,17,0,53,1,3,0,0,0,13,7,454,['US'],Adventure
5,2021,94,2,9,1,118,4,3,0,0,0,15,3,610,['GB'],"Drama,Horror,Sci-Fi"
8,1959,30,0,1,0,28,0,1,0,0,0,1,0,56,['US'],Western
9,2009,58,0,1,0,37,0,1,0,0,0,1,0,8,['MX'],Comedy
8,2009,78,0,1,0,14,0,3,0,0,0,1,0,15,['GB'],"Comedy,Documentary"
6,2017,58,0,106,2,270,34,3,0,0,0,34,143,11459,"['BG', 'US']","Crime,Drama,Thriller"
7,2022,58,0,4,0,15,0,3,0,0,0,5,1,103,['CN'],Romance
5,2016,88,0,8,0,101,0,3,0,0,0,1,2,57,['US'],"Action,Comedy,Thriller"
8,1974,80,1,1,0,47,2,8,0,0,0,3,9,139,['US'],Drama
8,2023,68,0,151,0,39,0,1,0,0,0,1,0,46,['AU'],"Adventure,Game-Show,Reality-TV"
6,2001,138,0,0,0,13,0,5,0,0,1,1,0,12,['US'],Adult
5,1999,95,0,10,0,79,0,3,0,0,0,6,4,216,['US'],"Crime,Drama"
8,2003,50,0,0,0,29,0,1,0,0,0,1,0,36,['GB'],"Crime,Drama"
8,2011,42,0,1,0,209,0,1,0,0,0,1,0,49,['US'],"Action,Crime,Drama"
7,1993,45,0,0,0,75,0,1,0,0,0,1,0,25,['US'],"Action,Adventure,Crime"
7,1971,24,0,1,0,38,0,1,0,0,0,1,0,9,['XWG'],"Comedy,Drama"
8,2013,87,0,22,5,16,0,3,0,0,0,1,0,11,"['NL', 'CN', 'DE']","Drama,Romance"
4,1966,89,0,1,0,22,0,3,0,0,0,1,0,8,['AR'],Drama
8,2021,90,0,4,0,24,0,3,0,0,0,1,1,15,['PK'],"Comedy,Horror"
7,1989,58,0,2,0,6,0,2,0,0,0,1,4,61,['JP'],"Action,Sci-Fi"
8,2024,47,0,0,0,72,0,1,0,0,0,7,0,19,['GB'],"Comedy,Game-Show"
7,1995,22,0,0,0,48,0,1,0,0,0,1,0,11,['US'],Comedy
7,1997,60,0,2,0,6,1,3,1,0,0,4,0,10,['IL'],Documentary
8,2018,15,1,4,1,15,3,7,4,0,0,1,8,247,['FR'],"Animation,Drama,Short"
8,1983,12,0,3,0,3,0,7,0,0,0,1,0,9,['BR'],"Documentary,Short"
9,1975,80,0,0,0,5,0,3,0,0,0,1,1,19,['US'],Documentary
7,2016,112,0,5,2,123,1,3,1,0,0,2,1,48,['GB'],"Drama,Romance"
7,2014,58,1,1,0,5,0,3,0,0,0,1,0,15,['TR'],Drama
7,1979,122,0,184,1,152,53,3,12,0,0,35,96,19558,['US'],"Comedy,Romance"
9,1983,51,0,1,0,69,0,1,0,0,0,1,1,65,['GB'],"Crime,Drama,History"
8,2009,24,0,0,0,28,0,5,0,0,0,1,0,13,['US'],Short
8,2015,58,0,1,0,36,0,1,0,0,0,1,0,14,['NL'],"Action,Crime,Drama"
6,1995,40,0,1,0,7,0,4,0,1,0,1,0,9,['DE'],Documentary
8,2017,72,1,2,0,33,1,3,2,0,0,4,0,37,"['RS', 'HR', 'BA']",Documentary
7,2010,100,0,2,1,93,8,3,0,0,0,7,6,850,['FR'],Comedy
9,2008,54,0,44,0,184,1,1,0,0,0,1,0,769,"['GB', 'IE', 'CA', 'US']","Drama,History,Romance"
8,1994,93,1,1,0,48,0,8,1,0,0,1,1,107,['DE'],Drama
7,1960,131,5,34,1,93,19,3,7,0,0,24,39,2587,['US'],"Comedy,Musical"
6,1987,86,0,1,0,55,1,3,0,0,0,5,1,83,['HK'],"Comedy,Crime"
5,2018,92,0,9,0,64,10,3,0,0,0,5,3,129,['US'],Drama
8,2012,29,0,125,0,185,0,4,0,1,0,2,16,115,['AU'],Talk-Show
8,1989,98,0,8,0,64,0,3,2,0,0,12,4,607,"['XYU', 'GB']","Drama,Mystery"
6,1984,48,0,2,0,80,0,3,0,0,0,1,0,23,['JP'],"Animation,Comedy,Sci-Fi"
7,2020,41,0,0,0,32,0,1,0,0,0,1,0,20,['US'],Documentary
9,1998,45,0,25,0,164,5,1,0,0,0,1,11,4455,['US'],"Adventure,Crime,Drama"
8,2015,2,0,1,0,22,0,6,0,1,0,2,0,13,['US'],"Animation,Comedy"
6,1989,63,0,1,0,23,0,8,0,0,0,1,0,11,['PL'],"Drama,Sport"
8,1993,66,0,0,0,44,0,3,0,0,0,3,0,20,['GB'],Drama
7,2005,70,0,1,0,9,0,3,0,0,0,1,1,18,['US'],Documentary
5,2015,98,0,1,0,72,4,3,0,0,0,1,3,164,['DE'],Action
8,1991,102,0,1,0,51,0,3,0,0,0,6,2,150,['XYU'],Drama
9,2022,65,0,3,0,174,0,1,0,0,0,1,1,186,['US'],Comedy
9,2023,24,0,32,0,592,0,1,0,0,0,1,0,9,['PH'],"Action,Adventure,Drama"
6,1981,60,0,0,0,17,0,5,0,0,1,1,0,12,['US'],Adult
8,2002,43,0,1,0,174,0,1,0,0,0,1,0,333,['US'],"Action,Drama,Mystery"
6,1913,11,0,1,0,8,0,7,0,0,0,1,4,38,['US'],"Comedy,Short,Western"
5,1975,58,0,0,0,2,0,3,0,0,0,1,0,9,['CA'],Drama
8,1968,80,0,14,0,13,0,3,0,0,0,7,1,277,['SUHH'],Drama
8,2007,56,0,2,0,42,0,3,0,0,0,1,0,12,['US'],Documentary
6,1975,94,0,42,1,104,32,3,0,0,0,16,26,1244,"['HK', 'US']",Action
8,1971,99,0,1,0,22,0,3,0,0,0,2,1,28,['IT'],"Comedy,Drama,History"
7,2004,6,0,0,0,8,0,7,0,0,0,1,0,10,['US'],"Comedy,Short"
8,2009,42,0,1,0,133,0,1,0,0,0,1,1,212,['US'],"Crime,Drama,Fantasy"
10,2013,23,0,1,0,23,0,1,0,0,0,1,0,13,['GB'],"Adventure,Comedy,Documentary"
9,2013,22,0,27,1,119,12,1,0,0,0,1,6,16181,['US'],"Adventure,Animation,Comedy"
8,1958,30,0,1,0,22,0,1,0,0,0,1,0,30,['US'],Western
7,1980,106,0,6,0,25,0,3,0,0,0,1,0,9,['HK'],"Action,Comedy"
7,1971,88,0,1,0,53,0,3,1,0,0,7,0,39,['XYU'],Drama
9,2013,45,0,2,0,55,0,1,0,0,0,1,0,57,['NZ'],"Comedy,Drama,Fantasy"
8,1999,28,0,7,0,19,0,1,0,0,0,7,0,13,['GB'],Comedy
9,2007,80,0,2,0,24,0,3,0,0,0,1,0,18,['US'],Documentary
9,1994,112,0,5,0,48,1,1,0,0,0,1,11,179,['AU'],"Comedy,Drama,Music"
8,2017,58,0,2,1,3,0,2,0,0,0,2,1,19,['DE'],"Action,Adventure,Fantasy"
6,1983,58,0,2,0,49,0,3,0,0,0,1,0,81,['TR'],Drama
5,2003,58,0,0,0,59,0,1,0,0,0,1,0,31,['US'],"Documentary,Game-Show,Music"
7,1988,58,0,2,0,10,0,8,0,0,0,2,0,12,['XWG'],Documentary
8,1999,58,0,1,0,9,0,5,0,0,0,1,0,32,['US'],Sport
5,1987,58,0,0,0,17,0,1,0,0,0,7,0,12,['GB'],"Music,News,Talk-Show"
4,2020,58,0,3,0,30,0,3,0,0,0,3,2,50,['US'],"Comedy,Horror"
8,2010,58,0,1,0,57,0,3,2,0,0,2,0,19,['US'],Horror
5,1985,58,0,1,0,25,0,3,0,0,0,1,0,22,['ES'],Comedy
7,1985,10,0,3,0,41,0,1,0,0,0,1,0,27,['GB'],"Action,Adventure,Animation"
5,1982,79,0,0,0,18,1,3,0,0,1,2,0,69,['IT'],Adult
7,2003,18,0,0,0,10,0,5,0,0,0,1,0,17,['US'],Short
7,2003,58,0,0,0,13,0,3,0,0,0,2,0,53,['CA'],Documentary
4,1911,58,0,0,0,10,0,3,0,0,0,1,0,15,['DK'],Drama
8,2018,58,0,1,0,39,0,8,0,0,0,1,0,11,['US'],"Biography,Documentary"
8,1946,58,0,57,0,29,1,3,0,0,0,4,1,83,['DK'],"Comedy,Drama"
7,2021,82,0,1,0,20,0,3,0,0,0,4,0,9,['CN'],Action
8,1963,95,4,5,0,47,2,3,1,0,0,9,1,243,"['ES', 'FR']",Drama
8,2017,45,0,90,0,87,0,1,0,0,0,1,6,380,['GB'],"Crime,Drama,Mystery"
7,1982,58,0,0,0,48,0,1,0,0,0,1,0,79,['US'],"Comedy,Family,Music"
8,2002,30,0,1,0,53,0,4,0,1,0,1,1,321,['GB'],Documentary
8,1995,30,0,1,0,44,0,1,0,0,0,1,1,623,['US'],Comedy
9,1972,52,0,10,0,27,1,1,0,0,0,1,1,45,['GB'],"Crime,Drama,Mystery"
8,2007,28,0,0,0,19,0,7,0,0,0,2,0,39,['HR'],"Drama,Short"
8,1960,30,0,1,0,47,0,1,0,0,0,1,7,200,['US'],Western
6,1985,58,0,2,0,82,0,3,0,0,0,2,0,6,['NZ'],Drama
7,1985,24,0,0,0,64,0,1,0,0,0,1,0,7,['JP'],"Action,Adventure,Animation"
9,1992,107,2,1,0,62,0,8,1,0,0,1,3,68,['GB'],Documentary
8,2015,12,0,4,0,17,0,7,0,0,0,1,0,9,['ES'],"Drama,Short"
6,2023,108,0,2,0,20,1,3,2,0,0,3,0,19,['FR'],Drama
9,1960,58,0,2,0,5,0,6,0,1,0,1,0,29,['GB'],Documentary
7,1981,58,0,0,0,35,0,3,0,0,0,1,0,7,['IN'],Drama
5,2011,58,0,0,0,32,0,4,0,1,0,1,4,20,['CA'],Reality-TV
7,2021,41,0,0,0,40,0,1,0,0,0,1,0,17,['US'],"Comedy,Talk-Show"
7,1993,96,0,1,0,12,0,3,0,0,0,1,0,12,['US'],"Comedy,Drama,Romance"
8,1978,50,0,2,0,38,0,1,0,0,0,1,0,94,['GB'],"Comedy,Drama"
7,1986,60,0,1,0,171,0,4,0,1,0,1,0,44,['US'],"Music,Talk-Show"
9,2020,2,0,2,0,8,0,7,0,0,0,1,0,11,['BR'],"Animation,Short"
9,1996,58,2,28,0,45,57,2,3,0,0,14,16,2960,['JP'],"Action,Adventure,Fantasy"
7,2010,58,0,0,0,10,0,3,0,0,0,2,0,34,['US'],Animation
6,1953,73,0,8,0,36,2,3,0,0,0,14,7,251,['US'],"Adventure,Family"
8,1985,90,0,0,0,22,0,1,0,0,0,1,0,25,['US'],"Comedy,Talk-Show"
7,1988,90,5,6,0,23,0,3,1,0,0,3,1,1588,['TR'],"Comedy,Fantasy,Musical"
4,2002,1,0,1,0,8,0,7,0,0,0,1,0,11,['AU'],"Animation,Comedy,Short"
8,1973,58,0,0,0,8,0,1,0,0,0,1,0,15,['MX'],"Comedy,Family,Fantasy"
9,2022,58,0,1,0,242,0,1,0,0,0,1,0,6,"['JP', 'US']","Action,Adventure,Animation"
5,1907,5,0,0,0,0,0,7,0,0,0,1,1,11,['FR'],"Comedy,Short"
7,1966,60,0,6,0,53,0,1,0,0,0,1,4,92,['US'],Western
7,1990,47,0,3,0,96,1,1,0,0,0,1,3,220,['US'],"Action,Adventure,Crime"
7,2011,45,0,1,0,25,0,4,0,1,0,5,0,19,['CN'],Drama
8,1966,110,5,84,0,51,13,3,1,0,0,17,8,1263,['SE'],Drama
8,2015,23,0,1,0,27,0,1,0,0,0,1,0,29,['FR'],"Animation,Comedy,Family"
8,2016,15,0,13,0,27,1,7,1,0,0,1,3,53,['NZ'],"Drama,Short,War"
8,2004,58,0,0,0,10,0,8,0,0,0,3,0,24,['DE'],Documentary
7,2014,102,1,1,0,62,0,3,0,0,0,1,1,18,['US'],"Biography,Drama"
3,2001,78,0,5,1,80,3,3,0,0,0,2,6,119,['US'],Horror
8,2024,58,0,8,1,75,1,3,0,0,0,1,1,8,['US'],Thriller
8,2009,58,0,1,0,79,0,1,0,0,0,1,0,57,['US'],"Adventure,Animation,Comedy"
8,1983,107,1,101,2,266,89,3,2,0,0,41,245,126266,['GB'],"Comedy,Musical"
9,1987,30,0,6,0,69,0,4,0,1,0,2,0,11,['AU'],Comedy
10,1994,10,0,0,0,10,0,7,0,0,0,1,0,17,['GB'],"Action,Short"
8,1987,23,0,1,0,81,0,1,0,0,0,1,0,20,['US'],Comedy
7,1940,58,0,4,0,20,1,7,0,0,0,6,13,317,['US'],"Animation,Comedy,Short"
7,1994,58,0,4,0,37,0,2,0,0,0,1,1,32,['US'],"Adventure,Fantasy,Mystery"
6,1979,2,0,1,0,11,1,7,0,0,0,3,2,968,['US'],"Animation,Short"
2,2002,85,0,6,1,43,11,3,0,0,0,8,68,8295,['US'],"Drama,Romance,Thriller"
6,1954,81,0,2,0,44,0,3,0,0,0,5,0,14,['IT'],Drama
8,1957,30,0,17,0,121,0,4,0,1,0,1,0,39,['US'],Adventure
7,2011,140,2,1,0,90,4,3,1,0,0,6,0,379,['RS'],"Drama,War"
9,2011,83,0,1,0,20,0,3,0,0,0,1,0,14,['AU'],"Comedy,Musical"
4,2019,58,0,17,1,76,7,3,0,0,0,15,23,666,['US'],"Action,Adventure,Fantasy"
7,2013,29,0,1,0,158,0,1,0,0,0,1,0,107,['US'],"Comedy,Drama"
9,2013,28,0,4,0,42,0,7,0,0,0,1,0,20,['HU'],"Comedy,Short"
7,1994,58,4,83,0,38,0,4,0,1,0,2,1,70,['GB'],Game-Show
5,1996,58,0,1,0,31,0,3,0,0,0,1,0,11,['IN'],Comedy
7,1982,58,0,4,0,22,0,3,0,0,0,1,0,7,['IN'],"Drama,Family,Romance"
6,2002,52,0,1,0,59,0,3,0,0,0,3,0,15,"['CA', 'FI']",Documentary
9,2011,88,1,3,0,8,0,3,0,0,0,1,0,10,['AE'],Drama
7,1994,94,5,1,0,19,2,3,3,0,0,3,0,60,['KR'],Drama
8,2011,92,0,0,0,11,0,3,0,0,0,1,0,7,['GB'],Drama
4,1996,58,0,5,0,62,23,3,0,0,0,2,8,234,['US'],"Action,Horror,Sci-Fi"
5,2014,90,0,14,0,80,2,8,0,0,0,10,6,218,['CA'],Thriller
7,1994,20,0,1,0,8,0,1,0,0,0,1,0,7,['GB'],"Adventure,Comedy,Family"
7,2002,92,2,1,0,60,2,3,1,0,0,2,2,50,['DE'],Drama
9,1997,58,0,0,0,1,0,3,1,0,0,2,1,14,['CN'],Drama
7,1951,93,0,20,1,82,22,3,1,0,0,23,56,3916,['US'],"Crime,Drama,Film-Noir"
8,2015,28,0,2,0,178,3,1,0,0,0,1,0,334,['US'],"Comedy,Drama"
8,1965,30,0,8,0,48,3,1,0,0,0,1,1,242,['US'],"Comedy,Family,Fantasy"
8,2015,52,0,1,0,27,0,8,0,0,0,3,0,11,['FR'],"Documentary,History,War"
10,1986,58,0,1,0,43,0,1,0,0,0,1,0,15,['US'],Musical
8,2022,22,0,92,0,133,0,1,0,0,0,7,1,6,['AU'],"Drama,Romance"
9,1978,21,0,11,0,42,0,1,0,0,0,7,1,58,['GB'],"Comedy,Drama,Family"
8,2016,60,0,0,0,8,0,4,0,1,0,1,0,6,['GB'],Documentary
8,1981,27,0,8,0,28,0,7,0,0,0,5,0,388,['SUHH'],"Animation,Comedy,Crime"
8,1969,30,0,1,0,44,0,1,0,0,0,1,0,72,['US'],"Comedy,Family"
8,2007,24,0,2,0,159,0,1,0,0,0,1,0,344,['US'],"Comedy,Family,Romance"
6,2020,58,0,2,0,29,0,1,0,0,0,2,0,27,"['DE', 'UA', 'GB', 'RU']",Drama
6,1976,58,0,32,0,74,8,3,0,0,0,8,15,499,['US'],"Comedy,Crime,Drama"
8,1967,11,0,0,0,1,0,7,0,0,0,1,0,7,['CH'],Short
5,1935,106,0,32,0,55,0,3,0,0,0,3,0,40,['SE'],"Comedy,Romance"
7,2019,58,0,14,0,338,0,4,0,1,0,4,7,151,['US'],Reality-TV
6,2004,58,1,1,0,12,0,3,0,0,0,4,0,39,['IR'],Drama
8,1974,26,0,1,0,54,1,1,0,0,0,1,0,107,['US'],Comedy
6,1988,90,0,7,0,51,9,3,0,0,0,9,9,495,['GB'],Comedy
8,2019,24,0,1,0,35,2,1,0,0,0,1,1,443,['JP'],"Action,Adventure,Animation"
8,1993,58,0,8,1,5,0,2,0,0,0,2,4,151,['JP'],"Action,Adventure,Fantasy"
7,1981,68,0,1,0,34,0,8,0,0,0,5,0,32,['JP'],"Animation,Drama"
8,1996,58,0,0,0,33,0,1,0,0,0,7,0,14,['AU'],"Drama,Romance"
8,1962,96,0,0,0,10,0,3,0,0,0,2,0,10,['TW'],Drama
5,2010,16,0,1,1,17,5,7,0,0,0,5,2,108,['DE'],"Comedy,Drama,Romance"
8,2015,43,0,5,2,290,2,1,0,0,0,1,1,608,['US'],"Drama,Mystery,Sci-Fi"
6,1989,47,0,0,0,13,0,1,0,0,0,2,1,32,['JP'],"Animation,Horror"
7,1994,93,0,2,0,86,0,8,0,0,0,7,2,115,['US'],Adventure
5,1993,58,2,1,0,39,0,9,2,0,0,2,1,102,['US'],Drama
7,2023,58,1,0,0,10,0,7,3,0,0,1,0,10,"['ZA', 'AT']","Animation,Short"
7,2008,88,0,2,0,45,3,8,4,0,0,4,10,256,['US'],"Drama,Family"
8,1996,104,7,13,1,176,28,3,1,0,0,18,63,6450,"['CA', 'IN']","Crime,Drama,Romance"
8,2019,58,0,3,0,12,0,7,0,0,0,1,0,11,['DE'],"Comedy,Drama,Short"
7,1996,93,0,1,0,116,0,3,0,0,0,1,0,34,['ES'],Comedy
8,2017,58,0,81,0,75,0,4,0,1,0,1,0,9,['BR'],Documentary
8,2021,24,8,168,1,247,1,4,5,1,0,24,12,2677,['JP'],"Animation,Comedy,Fantasy"
8,1961,93,0,4,0,94,0,3,0,0,0,1,0,10,['MX'],Drama
8,1999,105,0,6,0,48,1,5,0,0,0,2,0,34,['NG'],Drama
8,2022,72,0,29,0,75,13,1,0,0,0,7,7,1916,['KR'],"Action,Drama,Fantasy"
7,1998,6,1,0,0,2,0,7,0,0,0,1,0,5,['CA'],Short
5,1985,105,0,1,0,38,0,3,0,0,0,2,0,16,['XWG'],Drama
7,2022,58,2,10,0,39,0,3,0,0,0,6,6,84,['US'],Documentary
9,2017,58,0,14,0,11,0,1,0,0,0,1,0,1514,['JP'],"Action,Adventure,Animation"
8,2001,58,0,1,0,11,0,3,0,0,0,2,0,12,['NP'],Drama
9,1985,24,0,46,0,27,0,1,0,0,0,1,0,105,['US'],"Action,Adventure,Animation"
8,2011,55,0,1,0,8,0,8,0,0,0,1,0,25,['US'],Documentary
7,1987,49,0,1,0,78,0,1,0,0,0,1,1,66,"['US', 'GB']","Drama,Romance"
4,2013,58,0,1,1,20,0,3,0,0,0,2,0,63,['US'],"Horror,Thriller"
7,1967,50,0,10,0,46,2,1,0,0,0,1,9,196,['US'],"Adventure,Comedy,Family"
8,2022,83,0,2,0,8,0,3,0,0,0,1,1,7,['US'],"Adventure,Horror,Mystery"
4,1992,150,0,1,0,102,0,3,0,0,0,1,1,37,['IN'],"Comedy,Drama,Romance"
8,2022,58,0,2,0,10,0,3,0,0,0,1,0,11,['HU'],Biography
6,1991,58,0,1,0,2,0,2,0,0,0,1,0,65,['GB'],"Fantasy,Horror"
7,1977,58,1,1,0,10,4,7,0,0,0,3,10,204,['GB'],"Horror,Short,Thriller"
6,1913,88,0,5,0,16,2,3,0,0,0,5,2,47,['IT'],Drama
8,1996,58,0,5,1,157,0,6,1,1,0,2,5,169,"['GB', 'US', 'CA', 'ZA']",Drama
9,2013,15,0,17,0,19,0,4,0,1,0,2,0,7,['US'],Family
8,2008,54,0,1,0,12,0,3,0,0,0,2,1,69,"['CN', 'US', 'IN']",Documentary
8,1991,22,0,1,0,2,0,1,0,0,0,7,0,6,"['JP', 'IT']","Adventure,Animation,Comedy"
9,2001,90,0,2,0,24,0,1,0,0,0,1,0,9,['DE'],"Crime,Drama"
6,2005,33,0,1,0,75,0,4,0,1,0,1,0,9,['PL'],Crime
7,1968,6,0,0,0,7,0,7,0,0,0,2,0,24,['UY'],"Documentary,Short"
6,1992,96,0,40,1,285,40,3,4,0,0,31,67,19386,['US'],"Comedy,Romance,Thriller"
7,1974,94,0,1,0,32,0,3,0,0,0,3,0,12,['JP'],Drama
8,2017,70,0,1,0,5,0,3,0,0,0,2,0,25,['SM'],Drama
7,2011,100,0,1,0,34,1,3,0,0,0,2,1,48,['US'],"Comedy,Romance"
8,2016,50,0,0,0,110,0,1,0,0,0,1,0,23,['FR'],Crime
